ticket_id,timestamp,account_id,text,priority
TICKET_001666,2026-09-09 04:12:31,NDM_004502,My account is locked after several login attempts.,High
TICKET_000727,2026-09-16 01:57:31,NDM_004505,I made this transaction myself but it is showing as pending.,Medium
TICKET_001280,2026-09-02 04:47:56,NDM_004511,I changed my phone and need help accessing my account.,Medium
TICKET_001253,2026-09-25 04:44:47,NDM_004511,I made this transaction myself but it is showing as pending.,Low
TICKET_000545,2026-09-26 21:31:13,NDM_004511,I made this transaction myself but it is showing as pending.,Medium
TICKET_001003,2026-09-27 17:39:46,NDM_004511,Please help me update my registered mobile number.,Low
TICKET_000350,2026-09-04 11:17:37,NDM_004516,My phone was lost and I need to secure my account.,Medium
TICKET_001413,2026-09-08 14:58:59,NDM_004525,I cannot access my account and my password no longer works.,Low
TICKET_001467,2026-09-13 14:25:53,NDM_004527,I made this transaction myself but it is showing as pending.,Low
TICKET_000720,2026-09-16 02:14:57,NDM_004529,My SIM card was replaced and I cannot log in.,Low
TICKET_001886,2026-09-18 10:37:40,NDM_004529,My phone was lost and I need to secure my account.,High
TICKET_000882,2026-09-14 23:37:32,NDM_004530,My phone was lost and I need to secure my account.,Low
TICKET_001903,2026-09-21 00:14:34,NDM_004538,My SIM card was replaced and I cannot log in.,Low
TICKET_001700,2026-09-10 18:36:08,NDM_004539,I changed my phone and need help accessing my account.,Medium
TICKET_001927,2026-09-11 17:19:40,NDM_004539,There was a transaction on my account that I did not make.,Low
TICKET_000047,2026-09-23 12:16:29,NDM_004542,I cannot access my account and my password no longer works.,Low
TICKET_001648,2026-09-17 02:59:42,NDM_004544,I noticed a transfer that I do not recognise.,Low
TICKET_000705,2026-09-17 06:10:35,NDM_004544,My SIM card was replaced and I cannot log in.,Medium
TICKET_001486,2026-09-08 02:47:47,NDM_004546,There was a transaction on my account that I did not make.,Low
TICKET_001523,2026-09-02 06:27:46,NDM_004547,I changed my phone and need help accessing my account.,Low
TICKET_001533,2026-09-14 03:19:36,NDM_004550,I noticed a transfer that I do not recognise.,Medium
TICKET_000628,2026-09-10 05:39:42,NDM_004554,There was a transaction on my account that I did not make.,Low
TICKET_000731,2026-09-21 22:19:55,NDM_004554,I made this transaction myself but it is showing as pending.,Medium
TICKET_001410,2026-09-01 10:20:28,NDM_004555,I made this transaction myself but it is showing as pending.,Low
TICKET_001789,2026-09-02 11:04:03,NDM_004555,I made this transaction myself but it is showing as pending.,High
TICKET_000495,2026-09-17 15:15:25,NDM_004559,I made this transaction myself but it is showing as pending.,High
TICKET_000683,2026-09-24 01:04:18,NDM_004565,I am travelling and cannot access my normal device.,Low
TICKET_001211,2026-09-19 22:55:02,NDM_004566,I made this transaction myself but it is showing as pending.,Medium
TICKET_000584,2026-09-27 01:03:28,NDM_004567,My SIM card was replaced and I cannot log in.,High
TICKET_000740,2026-09-22 19:56:25,NDM_004569,My account is locked after several login attempts.,High
TICKET_001259,2026-09-11 19:27:19,NDM_004572,I am travelling and cannot access my normal device.,Low
TICKET_000084,2026-09-29 00:03:23,NDM_004573,I changed my phone and need help accessing my account.,Low
TICKET_000828,2026-09-17 14:50:42,NDM_004577,My account is locked after several login attempts.,Low
TICKET_000445,2026-09-02 09:06:43,NDM_004578,I am travelling and cannot access my normal device.,Low
TICKET_000537,2026-09-20 04:38:15,NDM_004582,There is no problem with my account; I need assistance with a payment.,Low
TICKET_000039,2026-09-17 20:45:50,NDM_004583,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_000153,2026-09-05 16:06:47,NDM_004585,Please help me update my registered mobile number.,Low
TICKET_000206,2026-09-23 07:17:12,NDM_004586,Please help me update my registered mobile number.,Medium
TICKET_001626,2026-09-19 16:56:46,NDM_004588,I noticed a transfer that I do not recognise.,Low
TICKET_001393,2026-09-28 08:23:31,NDM_004591,I cannot access my account and my password no longer works.,Medium
TICKET_000519,2026-09-01 01:49:46,NDM_004596,I am travelling and cannot access my normal device.,Medium
TICKET_001733,2026-09-30 19:06:00,NDM_004596,I made this transaction myself but it is showing as pending.,Low
TICKET_000450,2026-09-15 02:22:13,NDM_004597,I cannot access my account and my password no longer works.,Low
TICKET_000494,2026-09-18 01:16:58,NDM_004597,My phone was lost and I need to secure my account.,Medium
TICKET_000270,2026-09-05 06:59:09,NDM_004602,I received an OTP that I did not request.,Low
TICKET_001621,2026-09-21 21:38:29,NDM_004602,There was a transaction on my account that I did not make.,Medium
TICKET_000268,2026-09-16 07:51:10,NDM_004603,My SIM card was replaced and I cannot log in.,Medium
TICKET_000657,2026-09-10 21:58:58,NDM_004604,I noticed a transfer that I do not recognise.,Low
TICKET_000315,2026-09-25 18:00:08,NDM_004606,My SIM card was replaced and I cannot log in.,Low
TICKET_000909,2026-09-03 12:05:33,NDM_004611,I changed my phone and need help accessing my account.,Low
TICKET_000792,2026-09-27 00:15:51,NDM_004611,I am travelling and cannot access my normal device.,Low
TICKET_000819,2026-09-17 11:41:53,NDM_004619,I received an OTP that I did not request.,Medium
TICKET_000666,2026-09-18 19:42:05,NDM_004619,I cannot access my account and my password no longer works.,High
TICKET_001190,2026-09-20 23:29:23,NDM_004619,I noticed a transfer that I do not recognise.,High
TICKET_000278,2026-09-12 01:30:09,NDM_004621,I made this transaction myself but it is showing as pending.,Low
TICKET_000690,2026-09-21 23:31:09,NDM_004621,My SIM card was replaced and I cannot log in.,Low
TICKET_000215,2026-09-09 03:54:40,NDM_004622,I changed my phone and need help accessing my account.,Medium
TICKET_001168,2026-09-22 18:31:37,NDM_004626,I noticed a transfer that I do not recognise.,Medium
TICKET_000782,2026-09-26 10:16:03,NDM_004626,I noticed a transfer that I do not recognise.,Low
TICKET_001749,2026-09-10 23:54:14,NDM_004627,My SIM card was replaced and I cannot log in.,Low
TICKET_000337,2026-09-19 16:28:53,NDM_004627,My SIM card was replaced and I cannot log in.,Low
TICKET_001914,2026-09-10 10:25:49,NDM_004629,My SIM card was replaced and I cannot log in.,Low
TICKET_001564,2026-09-17 17:33:08,NDM_004629,I cannot access my account and my password no longer works.,High
TICKET_001833,2026-09-10 16:13:47,NDM_004630,I noticed a transfer that I do not recognise.,Low
TICKET_001675,2026-09-16 18:11:21,NDM_004634,I changed my phone and need help accessing my account.,Low
TICKET_001001,2026-09-27 11:03:47,NDM_004636,There is no problem with my account; I need assistance with a payment.,Medium
TICKET_001952,2026-09-24 15:58:07,NDM_004638,My SIM card was replaced and I cannot log in.,Low
TICKET_001326,2026-09-11 00:19:08,NDM_004640,I cannot access my account and my password no longer works.,Medium
TICKET_000481,2026-09-08 19:40:58,NDM_004645,I changed my phone and need help accessing my account.,Medium
TICKET_001931,2026-09-08 22:09:42,NDM_004648,My SIM card was replaced and I cannot log in.,Low
TICKET_000143,2026-09-05 10:13:40,NDM_004650,I am travelling and cannot access my normal device.,Medium
TICKET_001998,2026-09-24 11:53:47,NDM_004650,There is no problem with my account; I need assistance with a payment.,High
TICKET_001504,2026-09-25 15:02:57,NDM_004652,I noticed a transfer that I do not recognise.,Medium
TICKET_001243,2026-09-07 03:15:54,NDM_004656,My SIM card was replaced and I cannot log in.,Low
TICKET_000619,2026-09-26 01:09:09,NDM_004657,My SIM card was replaced and I cannot log in.,High
TICKET_000041,2026-09-04 21:28:53,NDM_004660,I noticed a transfer that I do not recognise.,Medium
TICKET_000458,2026-09-04 19:27:20,NDM_004661,My account is locked after several login attempts.,Medium
TICKET_001317,2026-09-30 04:08:33,NDM_004666,I made this transaction myself but it is showing as pending.,Low
TICKET_001249,2026-09-05 01:24:41,NDM_004667,My SIM card was replaced and I cannot log in.,Low
TICKET_001689,2026-09-04 04:27:26,NDM_004671,I cannot access my account and my password no longer works.,Low
TICKET_001714,2026-09-06 09:29:33,NDM_004678,I received an OTP that I did not request.,Medium
TICKET_001405,2026-09-29 02:37:44,NDM_004678,My account is locked after several login attempts.,Low
TICKET_000272,2026-09-11 09:58:20,NDM_004680,I received an OTP that I did not request.,Low
TICKET_001044,2026-09-24 09:58:58,NDM_004680,I noticed a transfer that I do not recognise.,Medium
TICKET_000769,2026-09-10 23:48:48,NDM_004681,My account is locked after several login attempts.,Low
TICKET_001213,2026-09-11 21:39:15,NDM_004684,I made this transaction myself but it is showing as pending.,Low
TICKET_000654,2026-09-14 17:36:00,NDM_004685,I received an OTP that I did not request.,Medium
TICKET_001421,2026-09-26 13:22:06,NDM_004685,I made this transaction myself but it is showing as pending.,Low
TICKET_001282,2026-09-06 05:49:19,NDM_004688,My account is locked after several login attempts.,Medium
TICKET_001293,2026-09-26 21:50:21,NDM_004688,I received an OTP that I did not request.,Low
TICKET_001201,2026-09-20 03:43:42,NDM_004689,I changed my phone and need help accessing my account.,High
TICKET_000185,2026-09-02 01:06:52,NDM_004690,My SIM card was replaced and I cannot log in.,Low
TICKET_001870,2026-09-12 13:23:28,NDM_004691,I cannot access my account and my password no longer works.,Low
TICKET_000461,2026-09-15 07:52:16,NDM_004692,Please help me update my registered mobile number.,Medium
TICKET_001601,2026-09-17 08:01:46,NDM_004693,I received an OTP that I did not request.,Low
TICKET_001592,2026-09-09 07:06:50,NDM_004696,My phone was lost and I need to secure my account.,Low
TICKET_000807,2026-09-10 23:14:05,NDM_004696,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001034,2026-09-28 03:55:58,NDM_004696,My phone was lost and I need to secure my account.,Low
TICKET_001574,2026-09-08 22:58:35,NDM_004698,I received an OTP that I did not request.,Medium
TICKET_000032,2026-09-10 17:56:24,NDM_004698,I noticed a transfer that I do not recognise.,High
TICKET_001106,2026-09-03 06:54:57,NDM_004699,I am travelling and cannot access my normal device.,Low
TICKET_000803,2026-09-18 13:18:18,NDM_004699,There was a transaction on my account that I did not make.,Low
TICKET_001399,2026-09-13 15:39:10,NDM_004700,There was a transaction on my account that I did not make.,High
TICKET_001795,2026-09-15 16:21:59,NDM_004706,My phone was lost and I need to secure my account.,Medium
TICKET_000634,2026-09-14 03:33:39,NDM_004708,There was a transaction on my account that I did not make.,Low
TICKET_001985,2026-09-21 18:44:00,NDM_004710,I noticed a transfer that I do not recognise.,Medium
TICKET_001996,2026-09-14 18:52:09,NDM_004712,I made this transaction myself but it is showing as pending.,Low
TICKET_000357,2026-09-11 20:31:24,NDM_004718,Please help me update my registered mobile number.,Low
TICKET_001851,2026-09-15 09:30:04,NDM_004722,I received an OTP that I did not request.,Medium
TICKET_001129,2026-09-06 05:51:46,NDM_004727,Please help me update my registered mobile number.,Medium
TICKET_001731,2026-09-24 10:51:17,NDM_004732,My phone was lost and I need to secure my account.,Low
TICKET_001067,2026-09-05 12:28:12,NDM_004735,I changed my phone and need help accessing my account.,Low
TICKET_001724,2026-09-17 22:37:40,NDM_004735,My phone was lost and I need to secure my account.,Low
TICKET_000179,2026-09-26 10:11:56,NDM_004735,My SIM card was replaced and I cannot log in.,Low
TICKET_001484,2026-09-17 04:07:52,NDM_004739,I received an OTP that I did not request.,Low
TICKET_001572,2026-09-19 11:36:27,NDM_004745,I received an OTP that I did not request.,Low
TICKET_001058,2026-09-29 06:39:11,NDM_004745,There is no problem with my account; I need assistance with a payment.,Low
TICKET_001198,2026-09-03 10:54:32,NDM_004746,My account is locked after several login attempts.,Medium
TICKET_001509,2026-09-24 15:12:02,NDM_004747,I received an OTP that I did not request.,Medium
TICKET_000122,2026-09-11 03:41:34,NDM_004750,My account is locked after several login attempts.,High
TICKET_000227,2026-09-19 20:57:59,NDM_004751,I cannot access my account and my password no longer works.,Low
TICKET_000296,2026-09-12 20:49:12,NDM_004753,My SIM card was replaced and I cannot log in.,Low
TICKET_001459,2026-09-09 01:35:36,NDM_004756,I cannot access my account and my password no longer works.,Low
TICKET_000123,2026-09-03 14:19:54,NDM_004764,I received an OTP that I did not request.,Low
TICKET_001298,2026-09-07 02:04:27,NDM_004774,I am travelling and cannot access my normal device.,Low
TICKET_001092,2026-09-17 21:38:47,NDM_004774,My phone was lost and I need to secure my account.,Low
TICKET_000250,2026-09-26 12:06:28,NDM_004777,I noticed a transfer that I do not recognise.,Low
TICKET_000752,2026-09-25 15:22:57,NDM_004779,I received an OTP that I did not request.,Low
TICKET_000510,2026-09-26 02:58:36,NDM_004780,I changed my phone and need help accessing my account.,Medium
TICKET_001086,2026-09-18 06:05:27,NDM_004782,I changed my phone and need help accessing my account.,Medium
TICKET_000562,2026-09-20 18:36:46,NDM_004785,I changed my phone and need help accessing my account.,Low
TICKET_001093,2026-09-21 03:01:41,NDM_004791,I cannot access my account and my password no longer works.,Low
TICKET_001884,2026-09-13 11:56:12,NDM_004797,I am travelling and cannot access my normal device.,Medium
TICKET_001123,2026-09-15 08:29:20,NDM_004797,My SIM card was replaced and I cannot log in.,Low
TICKET_001525,2026-09-30 09:14:37,NDM_004799,There was a transaction on my account that I did not make.,Medium
TICKET_000091,2026-09-28 15:54:08,NDM_004805,My phone was lost and I need to secure my account.,Low
