account_id,home_city,account_age_days,customer_segment,preferred_channel,device_platform,typical_transaction_amount,typical_daily_transactions,baseline_risk_tier,primary_device_id,primary_sim_hash
NDM_004162,Rundu,2776,Standard,Mobile_App,Android,386.72,5,Medium,DEV_0004162,0fa58350368f2afe
NDM_004163,Windhoek,2882,Standard,USSD,Android,859.86,4,Low,DEV_0004163,c57ba8b0c1d5c015
NDM_004164,Oshakati,2293,Standard,Web,Android,1035.44,6,Low,DEV_0004164,4cede7c5ce926814
NDM_004165,Swakopmund,554,Premium,USSD,Android,71.08,2,Low,DEV_0004165,daedaaf580aa16d3
NDM_004166,Swakopmund,728,Standard,USSD,Android,304.76,2,Low,DEV_0004166,24c1a48d20c717a5
NDM_004167,Oshakati,1268,Business,Web,Android,623.27,2,Low,DEV_0004167,f67d48e77938c80d
NDM_004168,Swakopmund,675,Standard,Web,Android,1345.16,7,Low,DEV_0004168,48b074c71d0678d4
NDM_004169,Walvis Bay,980,Standard,USSD,Android,813.17,6,Low,DEV_0004169,0592e756bcdf6ac2
NDM_004170,Windhoek,852,Standard,USSD,iOS,343.48,5,Low,DEV_0004170,a5969dc88d497752
NDM_004171,Windhoek,293,Standard,Web,Android,476.05,4,Medium,DEV_0004171,86190385172d86f9
NDM_004172,Swakopmund,62,Standard,USSD,iOS,361.16,3,Low,DEV_0004172,35f48bf974f8a60d
NDM_004173,Rundu,3539,Premium,USSD,Android,2457.19,4,Low,DEV_0004173,2312c33e1173ed5c
NDM_004174,Rundu,1440,Standard,USSD,Android,246.19,5,Low,DEV_0004174,1334882974d6a1a9
NDM_004175,Windhoek,3160,Standard,Web,Android,356.74,2,Low,DEV_0004175,5ced15ece923e212
NDM_004176,Windhoek,3332,Standard,Web,Android,857.18,2,Low,DEV_0004176,199053639eb9eaa1
NDM_004177,Rundu,2878,Standard,USSD,Android,49.0,4,Low,DEV_0004177,cdcae6b2d7988ec1
NDM_004178,Windhoek,2736,Standard,USSD,Android,274.74,2,Low,DEV_0004178,4f33e25631b6cb80
NDM_004179,Windhoek,3211,Standard,USSD,Android,375.07,5,Low,DEV_0004179,b5bcf68aaf9e5e44
NDM_004180,Walvis Bay,1907,Standard,USSD,iOS,406.88,7,Low,DEV_0004180,bbe65f19fe2147da
NDM_004181,Walvis Bay,1163,Standard,Mobile_App,Android,1248.72,4,Low,DEV_0004181,8cbb6ab3b42893da
NDM_004182,Rundu,2916,Standard,Mobile_App,Android,1220.33,6,High,DEV_0004182,d7d7daa13b11aa48
NDM_004183,Oshakati,2961,Standard,USSD,Android,430.99,5,Low,DEV_0004183,4f2d52dfca4776d1
NDM_004184,Rundu,945,Business,Web,Android,115.38,3,Medium,DEV_0004184,df9e3483e6031305
NDM_004185,Walvis Bay,2183,Standard,Web,iOS,809.17,5,Low,DEV_0004185,700bf5a1c5c350ea
NDM_004186,Oshakati,2989,Standard,USSD,Android,638.37,5,Low,DEV_0004186,053e6388a82d0b3a
NDM_004187,Windhoek,2076,Standard,Web,iOS,275.5,3,Low,DEV_0004187,42651b51dd55e66c
NDM_004188,Swakopmund,725,Standard,Web,Android,1023.0,4,Low,DEV_0004188,bbc2c8fd291516df
NDM_004189,Walvis Bay,1666,Standard,USSD,iOS,1038.96,3,Medium,DEV_0004189,e1dae2b3627cd67e
NDM_004190,Windhoek,3414,Standard,USSD,Android,243.45,2,Low,DEV_0004190,4e58680ca7eefa2e
NDM_004191,Windhoek,3026,Standard,Web,Android,215.41,2,Low,DEV_0004191,23289c0d23d284ca
NDM_004192,Oshakati,1971,Standard,Mobile_App,Android,106.09,3,Medium,DEV_0004192,bccf52921a1b3b9e
NDM_004193,Rundu,1606,Premium,USSD,iOS,1586.41,2,High,DEV_0004193,c35a0ff81d47845f
NDM_004194,Swakopmund,3210,Standard,Web,iOS,133.73,3,Low,DEV_0004194,b4ad4512807304b3
NDM_004195,Windhoek,576,Standard,Web,Android,483.73,5,Low,DEV_0004195,3942ae0e04de5a9b
NDM_004196,Oshakati,1601,Standard,Web,Android,390.62,5,Low,DEV_0004196,830b34b18c2ba4da
NDM_004197,Walvis Bay,1317,Standard,Web,Android,500.62,4,Low,DEV_0004197,d1a8b00a409875be
NDM_004198,Windhoek,3444,Standard,Web,iOS,185.82,4,Medium,DEV_0004198,98b8a317a340cef5
NDM_004199,Walvis Bay,2187,Standard,USSD,Android,374.91,5,Low,DEV_0004199,2143571b50fb0697
NDM_004200,Windhoek,3292,Standard,USSD,Android,1758.31,4,Low,DEV_0004200,ffa09d1bc3b855bc
NDM_004201,Swakopmund,3145,Standard,USSD,Android,1748.74,2,High,DEV_0004201,13c1bb23321c57da
NDM_004202,Swakopmund,3103,Standard,Mobile_App,iOS,392.09,7,Medium,DEV_0004202,89726e8fb127798f
NDM_004203,Windhoek,1550,Standard,USSD,iOS,742.53,4,Medium,DEV_0004203,14ada9c67352f228
NDM_004204,Keetmanshoop,2331,Standard,USSD,Android,306.87,4,Low,DEV_0004204,100a4466bacc1f5d
NDM_004205,Windhoek,3418,Premium,Web,Android,957.2,3,Low,DEV_0004205,54da6fb51641b55e
NDM_004206,Windhoek,3476,Standard,USSD,iOS,136.37,1,Low,DEV_0004206,28df52f388fc6335
NDM_004207,Windhoek,1834,Standard,USSD,iOS,253.07,4,Low,DEV_0004207,f8ea5a4e827fdbf7
NDM_004208,Windhoek,726,Standard,USSD,Android,532.93,2,Low,DEV_0004208,7db25d9360dc6b9d
NDM_004209,Keetmanshoop,1111,Standard,USSD,Android,1750.87,6,Low,DEV_0004209,47fd0dd762fa0cf5
NDM_004210,Windhoek,1965,Premium,USSD,Android,1286.82,1,Low,DEV_0004210,684302df9aee7cfe
NDM_004211,Oshakati,3225,Premium,Web,iOS,297.16,4,Medium,DEV_0004211,46d2dd8c575cf095
NDM_004212,Keetmanshoop,1279,Standard,USSD,Android,132.97,5,Low,DEV_0004212,e0a6f4f5b2527bce
NDM_004213,Oshakati,155,Standard,USSD,iOS,1353.94,5,Medium,DEV_0004213,afc140b92331fbe0
NDM_004214,Windhoek,1624,Standard,USSD,Android,240.88,4,Medium,DEV_0004214,c03705c7d336b7fa
NDM_004215,Walvis Bay,2208,Standard,USSD,iOS,191.14,4,Low,DEV_0004215,3cb077fbd8a54d22
NDM_004216,Rundu,3576,Premium,USSD,iOS,186.75,4,Low,DEV_0004216,c73ed17c7b212375
NDM_004217,Walvis Bay,2464,Standard,USSD,iOS,1361.04,1,Medium,DEV_0004217,e006151cc0d76a31
NDM_004218,Windhoek,2859,Premium,Web,Android,1128.18,3,Medium,DEV_0004218,863ec4801d01fa4a
NDM_004219,Windhoek,1211,Standard,Web,Android,312.37,4,Medium,DEV_0004219,c83c4f41eb4b8cbf
NDM_004220,Swakopmund,3405,Business,Mobile_App,Android,339.85,4,Low,DEV_0004220,66f615c6ba4e6177
NDM_004221,Walvis Bay,803,Standard,USSD,iOS,94.66,3,Low,DEV_0004221,bff899060f3ac7e7
NDM_004222,Walvis Bay,1355,Standard,USSD,Android,1535.32,7,Low,DEV_0004222,eadb009ed20cda9f
NDM_004223,Walvis Bay,1903,Premium,Web,Android,703.36,3,Low,DEV_0004223,79606057beb9c24b
NDM_004224,Swakopmund,1004,Standard,USSD,Android,699.29,4,Low,DEV_0004224,ce3eb051a053d9d5
NDM_004225,Windhoek,2047,Business,USSD,iOS,328.65,3,Medium,DEV_0004225,b54a13b8cec840d3
NDM_004226,Swakopmund,131,Premium,USSD,iOS,498.68,2,Low,DEV_0004226,548a464d892a9162
NDM_004227,Walvis Bay,2030,Standard,Web,iOS,459.98,5,Low,DEV_0004227,ac6e7fa584e24905
NDM_004228,Oshakati,718,Premium,Web,Android,412.86,10,Low,DEV_0004228,7eed9830f14625d4
NDM_004229,Windhoek,2096,Standard,USSD,Android,2009.14,6,Medium,DEV_0004229,d6f33b90ec34d3e5
NDM_004230,Rundu,601,Standard,Web,Android,915.34,2,Low,DEV_0004230,9a039650ce3b63d8
NDM_004231,Oshakati,3463,Standard,USSD,Android,1557.62,4,Low,DEV_0004231,6ec2005617285ffc
NDM_004232,Windhoek,440,Standard,USSD,Android,481.28,1,Low,DEV_0004232,bfafa4a7b7bf91e6
NDM_004233,Windhoek,2475,Standard,Web,Android,116.98,3,Medium,DEV_0004233,51a08b7f92ab7ffa
NDM_004234,Windhoek,3356,Standard,USSD,iOS,664.74,4,Low,DEV_0004234,6fc065d6f82bff75
NDM_004235,Windhoek,3546,Premium,USSD,Android,905.06,1,Low,DEV_0004235,7c59c841f66a01d2
NDM_004236,Windhoek,2974,Standard,Web,iOS,894.93,5,Low,DEV_0004236,c25ba23cf31dbcee
NDM_004237,Windhoek,3617,Standard,USSD,iOS,200.43,1,Low,DEV_0004237,a6ace04085d718ef
NDM_004238,Windhoek,332,Business,USSD,Android,703.51,5,Low,DEV_0004238,75cc1850d3874744
NDM_004239,Rundu,642,Standard,USSD,Android,305.46,4,Low,DEV_0004239,a8c6b1c1ba978042
NDM_004240,Windhoek,303,Standard,Web,Android,750.74,6,Low,DEV_0004240,ecc56b6a4e0bebf4
NDM_004241,Windhoek,3051,Standard,USSD,Android,306.1,2,Medium,DEV_0004241,d580e06645815fb3
NDM_004242,Rundu,2552,Premium,USSD,iOS,288.63,4,Low,DEV_0004242,1e43ca156f0607c1
NDM_004243,Oshakati,2984,Standard,Web,Android,115.68,6,Low,DEV_0004243,d8f75a5054e28f63
NDM_004244,Oshakati,1898,Standard,USSD,Android,347.32,4,Low,DEV_0004244,974d03c5cedf8cf5
NDM_004245,Windhoek,2950,Standard,USSD,Android,675.95,5,Low,DEV_0004245,7457a8256b4d8704
NDM_004246,Windhoek,2713,Standard,USSD,iOS,483.76,4,Low,DEV_0004246,760b4795bf7991db
NDM_004247,Rundu,2612,Standard,USSD,Android,290.26,9,Low,DEV_0004247,bea8fb063f1e9fb4
NDM_004248,Windhoek,3171,Premium,Web,Android,229.01,3,Low,DEV_0004248,4a807ef5d68fb73e
NDM_004249,Walvis Bay,2023,Standard,USSD,iOS,232.62,4,Low,DEV_0004249,0a365f04dd84542c
NDM_004250,Rundu,1543,Standard,USSD,iOS,363.66,4,Low,DEV_0004250,6e98d1b1d9b9a059
NDM_004251,Oshakati,3369,Premium,Mobile_App,Android,1058.37,3,Low,DEV_0004251,d9faef06c26e3eef
NDM_004252,Walvis Bay,1077,Standard,USSD,iOS,294.23,3,Low,DEV_0004252,0a8aedb0907b2138
NDM_004253,Swakopmund,1197,Standard,USSD,Android,255.63,6,High,DEV_0004253,4cb1cd4fbde288bf
NDM_004254,Rundu,2073,Standard,USSD,Android,1163.49,4,High,DEV_0004254,c293610bccd7fdef
NDM_004255,Walvis Bay,2729,Standard,Web,Android,632.7,4,Low,DEV_0004255,5bd5fe9671b8dff3
NDM_004256,Windhoek,2763,Standard,USSD,Android,133.5,5,Low,DEV_0004256,acc3ebebea9d0bdb
NDM_004257,Rundu,848,Standard,USSD,Android,2402.05,5,High,DEV_0004257,b7669d3d50c7bf59
NDM_004258,Windhoek,900,Standard,USSD,Android,298.16,4,Low,DEV_0004258,31ed04535b27451c
NDM_004259,Windhoek,2175,Standard,USSD,iOS,896.67,7,Medium,DEV_0004259,1cbe1d07bca4bce0
NDM_004260,Windhoek,2418,Standard,Mobile_App,iOS,419.59,1,Low,DEV_0004260,e10dd55e77cdea9f
NDM_004261,Windhoek,271,Standard,Mobile_App,Android,653.97,4,Low,DEV_0004261,892ff9b6b92ad8c5
NDM_004262,Swakopmund,2235,Standard,Web,Android,488.43,5,Low,DEV_0004262,6d35d92704dbc9c2
NDM_004263,Windhoek,1339,Standard,USSD,iOS,442.91,5,High,DEV_0004263,af288271c48add44
NDM_004264,Windhoek,1430,Premium,USSD,iOS,721.17,6,Low,DEV_0004264,ac20224a7c5ad5ec
NDM_004265,Keetmanshoop,2770,Standard,Web,Android,645.01,5,Low,DEV_0004265,1726a9cf7e14f62d
NDM_004266,Windhoek,1096,Business,USSD,Android,699.17,5,Medium,DEV_0004266,9b006f9b2414ad17
NDM_004267,Walvis Bay,1264,Standard,Mobile_App,Android,485.31,5,Low,DEV_0004267,b28b5c0442482763
NDM_004268,Swakopmund,1023,Standard,Web,Android,468.34,3,Low,DEV_0004268,0d37626ff464961d
NDM_004269,Keetmanshoop,1654,Premium,Web,Android,552.07,4,Low,DEV_0004269,8f3560701ca7f15f
NDM_004270,Oshakati,1720,Standard,USSD,iOS,187.16,7,Low,DEV_0004270,8fd20ff0debca1f3
NDM_004271,Windhoek,401,Standard,USSD,iOS,751.27,5,Medium,DEV_0004271,b4959c0795149ec8
NDM_004272,Walvis Bay,1593,Standard,USSD,Android,151.22,3,Low,DEV_0004272,8420f29a8897f7dc
NDM_004273,Walvis Bay,1851,Standard,USSD,iOS,220.58,5,Low,DEV_0004273,7bc25f0f3a6d58ee
NDM_004274,Windhoek,610,Standard,Web,Android,1045.35,3,Low,DEV_0004274,d9fb06882dc250ad
NDM_004275,Windhoek,3394,Standard,USSD,Android,4451.33,7,Low,DEV_0004275,b323668d2f5ef3d9
NDM_004276,Windhoek,2538,Standard,Web,iOS,682.17,2,Medium,DEV_0004276,9999f470facee78e
NDM_004277,Walvis Bay,2902,Premium,USSD,Android,858.4,1,Low,DEV_0004277,fa971ba14d54fc30
NDM_004278,Windhoek,1728,Standard,USSD,Android,183.85,3,Low,DEV_0004278,e3792fa46fe5054f
NDM_004279,Walvis Bay,688,Premium,USSD,iOS,640.46,3,Low,DEV_0004279,28befe08c0dadbbc
NDM_004280,Windhoek,2848,Standard,USSD,iOS,92.55,3,Low,DEV_0004280,e2b49fd2cbcbb3ad
NDM_004281,Swakopmund,3200,Standard,USSD,Android,884.54,7,Low,DEV_0004281,7fe9235aeb3b0c6c
NDM_004282,Windhoek,416,Standard,USSD,Android,131.9,3,Low,DEV_0004282,871e89787a09f2e6
NDM_004283,Oshakati,2954,Standard,USSD,iOS,713.31,8,Low,DEV_0004283,a191a92fd1b8c41c
NDM_004284,Windhoek,224,Standard,Mobile_App,Android,124.29,5,Low,DEV_0004284,c9f91d447d29dd62
NDM_004285,Windhoek,1453,Standard,USSD,iOS,108.56,4,Low,DEV_0004285,feef8c901393f86a
NDM_004286,Rundu,557,Standard,USSD,Android,869.92,3,Low,DEV_0004286,f01ed1782723d881
NDM_004287,Windhoek,2513,Premium,Web,Android,411.98,5,Medium,DEV_0004287,a63d58a88d44a9d5
NDM_004288,Swakopmund,768,Premium,Mobile_App,iOS,715.19,4,Medium,DEV_0004288,e1afe257173b4e72
NDM_004289,Swakopmund,2703,Standard,USSD,Android,1027.35,6,Low,DEV_0004289,0ffa75f5c24a4bb5
NDM_004290,Walvis Bay,1675,Premium,USSD,Android,999.09,5,Low,DEV_0004290,1a80be76718d14d6
NDM_004291,Swakopmund,2062,Standard,USSD,Android,1413.17,4,Medium,DEV_0004291,c683f24ec54bf62f
NDM_004292,Windhoek,683,Standard,USSD,Android,387.53,4,High,DEV_0004292,96d354f7b9a50cfe
NDM_004293,Oshakati,2701,Standard,Mobile_App,iOS,1119.49,4,Medium,DEV_0004293,4d17ac588145e4dd
NDM_004294,Swakopmund,76,Standard,USSD,Android,1601.01,4,Low,DEV_0004294,65957fddc51d31b0
NDM_004295,Walvis Bay,1294,Standard,USSD,Android,221.3,3,Low,DEV_0004295,1b97e164cf6757d9
NDM_004296,Walvis Bay,3256,Premium,USSD,iOS,678.42,1,Low,DEV_0004296,a80bd680f5f20416
NDM_004297,Windhoek,3022,Standard,USSD,iOS,399.6,5,Low,DEV_0004297,d6c4cc14ca467250
NDM_004298,Keetmanshoop,2457,Premium,Web,iOS,1161.02,2,Low,DEV_0004298,60965bb29f83194d
NDM_004299,Windhoek,1527,Standard,USSD,iOS,379.51,6,Low,DEV_0004299,34bf65a7153d818b
NDM_004300,Swakopmund,493,Standard,Web,Android,325.57,8,Low,DEV_0004300,3b8d00ed399fa037
NDM_004301,Swakopmund,63,Standard,USSD,Android,381.52,7,Low,DEV_0004301,0c4ed57b538a63d3
NDM_004302,Walvis Bay,3630,Standard,USSD,iOS,320.62,4,Low,DEV_0004302,004771a8ab0e53e2
NDM_004303,Rundu,2912,Premium,Web,Android,134.55,4,Medium,DEV_0004303,ba69129d8d0a4072
NDM_004304,Swakopmund,1476,Standard,USSD,Android,145.5,6,Low,DEV_0004304,1b943f958d08777c
NDM_004305,Rundu,320,Standard,Mobile_App,iOS,1572.35,4,Low,DEV_0004305,7bdfea9d49824dfe
NDM_004306,Windhoek,2354,Standard,USSD,iOS,1143.83,2,Low,DEV_0004306,43b8f7fbebe03d87
NDM_004307,Swakopmund,595,Standard,Mobile_App,iOS,1039.78,5,Medium,DEV_0004307,addf6edaad8e8d65
NDM_004308,Walvis Bay,2825,Standard,USSD,Android,463.16,2,Low,DEV_0004308,d63db3f2731a9124
NDM_004309,Windhoek,1043,Standard,USSD,Android,398.98,4,Medium,DEV_0004309,6a0c156cb738276c
NDM_004310,Windhoek,2812,Standard,USSD,Android,445.02,3,Low,DEV_0004310,88bf88e5e3fbe381
NDM_004311,Swakopmund,1980,Standard,USSD,Android,185.6,7,Medium,DEV_0004311,9642460d300cec8a
NDM_004312,Windhoek,2455,Business,Web,Android,2215.2,4,Medium,DEV_0004312,63dd4d88efb50db8
NDM_004313,Rundu,1297,Standard,USSD,iOS,1024.77,4,Low,DEV_0004313,5202005b5335997b
NDM_004314,Swakopmund,1201,Standard,Web,Android,665.39,4,Low,DEV_0004314,205863f78f10b289
NDM_004315,Oshakati,2411,Standard,USSD,Android,1218.83,8,Low,DEV_0004315,9e00e62db7515e27
NDM_004316,Rundu,3383,Standard,USSD,Android,486.52,5,Medium,DEV_0004316,20b187164d22ca69
NDM_004317,Swakopmund,2278,Standard,Mobile_App,Android,654.75,3,Low,DEV_0004317,b86e0460eab77d05
NDM_004318,Windhoek,2852,Standard,Web,Android,1104.85,5,Low,DEV_0004318,80cb351000e7d949
NDM_004319,Keetmanshoop,1615,Standard,USSD,iOS,701.64,5,Low,DEV_0004319,2943c8e72f504f19
NDM_004320,Windhoek,1279,Premium,USSD,iOS,765.82,5,Medium,DEV_0004320,743ca7df7cfa9a53
NDM_004321,Rundu,416,Standard,USSD,Android,290.8,5,Low,DEV_0004321,0d7d2766c465bb61
NDM_004322,Walvis Bay,2673,Standard,Web,Android,341.28,3,Low,DEV_0004322,95578be7420147ae
NDM_004323,Windhoek,2120,Standard,USSD,iOS,658.35,5,Low,DEV_0004323,390d2dcfddd4566f
NDM_004324,Windhoek,764,Standard,USSD,iOS,667.68,7,Medium,DEV_0004324,58644552a68865dd
NDM_004325,Windhoek,1440,Standard,USSD,Android,493.29,4,Low,DEV_0004325,1af747cfccb6e911
NDM_004326,Walvis Bay,797,Standard,Web,Android,1568.38,4,Low,DEV_0004326,72134bb9b99f5386
NDM_004327,Windhoek,815,Standard,Web,Android,329.48,5,Low,DEV_0004327,380c16ff92667c71
NDM_004328,Windhoek,2923,Premium,USSD,iOS,92.96,8,Low,DEV_0004328,ee53244d8bd738dd
NDM_004329,Windhoek,1801,Standard,Mobile_App,iOS,293.85,4,Low,DEV_0004329,7bf1e539bd70648c
NDM_004330,Windhoek,2359,Standard,USSD,Android,182.54,3,Low,DEV_0004330,d55a42897458c6a3
NDM_004331,Windhoek,1634,Premium,USSD,iOS,500.1,6,Low,DEV_0004331,7379bec70594d6b7
NDM_004332,Windhoek,3334,Standard,USSD,Android,303.98,3,High,DEV_0004332,6fbb372eb0afbe09
NDM_004333,Windhoek,2926,Standard,Mobile_App,Android,266.8,5,Low,DEV_0004333,0f557d0372f22e71
NDM_004334,Keetmanshoop,327,Standard,Mobile_App,iOS,272.08,4,Low,DEV_0004334,e1859d99d2531e08
NDM_004335,Oshakati,98,Standard,Web,Android,427.41,4,Medium,DEV_0004335,e5b39ba86b7f1f92
NDM_004336,Walvis Bay,2662,Standard,Mobile_App,Android,538.25,2,Low,DEV_0004336,e7680020c8ebfc82
NDM_004337,Keetmanshoop,2483,Standard,USSD,Android,1984.85,1,Low,DEV_0004337,268e158973992f40
NDM_004338,Rundu,2210,Standard,Mobile_App,iOS,1064.2,6,Low,DEV_0004338,a33dc0a54a9ee02c
NDM_004339,Oshakati,817,Standard,Web,Android,552.85,4,Low,DEV_0004339,6ed6a69e65ec6f0f
NDM_004340,Walvis Bay,3488,Standard,USSD,Android,876.92,3,Low,DEV_0004340,8cb894c08985a23c
NDM_004341,Oshakati,3225,Standard,USSD,Android,671.54,1,Low,DEV_0004341,9cadb3a26b551b66
NDM_004342,Keetmanshoop,2569,Standard,Web,Android,30.91,6,Low,DEV_0004342,6a841c9dc1c328c0
NDM_004343,Walvis Bay,2000,Premium,USSD,iOS,143.31,3,Low,DEV_0004343,be5c477e217d5c79
NDM_004344,Windhoek,3001,Standard,USSD,Android,981.8,2,Medium,DEV_0004344,e9a2130078cef1f0
NDM_004345,Walvis Bay,2492,Standard,USSD,Android,678.4,1,Low,DEV_0004345,aa6caf6001c715f4
NDM_004346,Windhoek,1578,Standard,Web,Android,263.52,3,Medium,DEV_0004346,ab134730b3f7c453
NDM_004347,Keetmanshoop,1201,Premium,Web,Android,821.03,3,Low,DEV_0004347,37af51955de21362
NDM_004348,Oshakati,423,Standard,Web,Android,165.89,6,Low,DEV_0004348,73ba22cc45d5dd7c
NDM_004349,Windhoek,547,Standard,Web,Android,772.69,7,Medium,DEV_0004349,ec2849c9662b702a
NDM_004350,Windhoek,2434,Standard,USSD,Android,62.93,6,Low,DEV_0004350,ea36a6a4bc9929bc
NDM_004351,Swakopmund,2860,Premium,Web,iOS,555.83,1,Low,DEV_0004351,2d7ef27c206a6a0e
NDM_004352,Swakopmund,2647,Premium,Web,Android,284.4,6,Low,DEV_0004352,d35020049c84d89c
NDM_004353,Oshakati,1877,Standard,Mobile_App,Android,118.6,4,Low,DEV_0004353,609be64ebfe75885
NDM_004354,Oshakati,581,Premium,USSD,Android,234.42,2,Low,DEV_0004354,ca75592fd9d807d8
NDM_004355,Windhoek,259,Premium,USSD,Android,332.23,3,Low,DEV_0004355,7040efc08282d64a
NDM_004356,Oshakati,2295,Standard,Web,iOS,636.71,5,Low,DEV_0004356,3e720f840b9095be
NDM_004357,Keetmanshoop,516,Standard,Web,Android,154.35,4,Low,DEV_0004357,1207387c5fe146b4
NDM_004358,Windhoek,3143,Standard,USSD,iOS,160.93,7,Low,DEV_0004358,df8b51731e4f7f3e
NDM_004359,Windhoek,3243,Standard,USSD,Android,317.08,5,Low,DEV_0004359,1a6b837565b8108e
NDM_004360,Windhoek,511,Standard,USSD,Android,1405.75,4,Low,DEV_0004360,7ca3fc37e8a1d2bf
NDM_004361,Swakopmund,1442,Standard,USSD,Android,155.57,3,Low,DEV_0004361,5c3aa592039f710e
NDM_004362,Windhoek,2861,Standard,USSD,Android,554.83,4,Low,DEV_0004362,d49b2e14de74462f
NDM_004363,Rundu,1279,Business,USSD,iOS,1112.81,4,Medium,DEV_0004363,de370c7bae6c077c
NDM_004364,Oshakati,191,Standard,Web,Android,811.94,5,Low,DEV_0004364,872f6cb759052495
NDM_004365,Walvis Bay,2464,Premium,Web,Android,198.47,2,Low,DEV_0004365,c1678d8cb6d171ac
NDM_004366,Windhoek,201,Standard,Web,Android,174.88,4,High,DEV_0004366,d9f7cc46a72a9e3e
NDM_004367,Walvis Bay,2220,Standard,USSD,Android,301.01,2,Low,DEV_0004367,3ff41c97fdbb0f6c
NDM_004368,Swakopmund,1978,Standard,USSD,iOS,755.8,3,Low,DEV_0004368,7ffd7e7f706df40f
NDM_004369,Oshakati,2497,Standard,Web,iOS,673.68,6,Low,DEV_0004369,b009ba3ccd6c0b31
NDM_004370,Oshakati,1975,Business,Mobile_App,Android,424.63,2,Low,DEV_0004370,638d0bc0d21a343d
NDM_004371,Windhoek,332,Standard,USSD,iOS,1908.76,5,Low,DEV_0004371,85acd9890501003a
NDM_004372,Walvis Bay,1241,Standard,USSD,Android,308.16,3,Low,DEV_0004372,bbb78a7ab3cacaa6
NDM_004373,Rundu,1373,Standard,USSD,iOS,1108.23,3,Low,DEV_0004373,77fad35bd11e8380
NDM_004374,Windhoek,1097,Standard,USSD,Android,204.36,1,Low,DEV_0004374,6b640fb7f694470c
NDM_004375,Oshakati,891,Standard,Mobile_App,Android,975.31,5,Low,DEV_0004375,bc37b9d9609b7864
NDM_004376,Oshakati,175,Standard,USSD,Android,509.86,2,Medium,DEV_0004376,cc70d8fea5f00ba1
NDM_004377,Windhoek,2305,Standard,USSD,iOS,1089.7,4,Low,DEV_0004377,f8c7de26ba99fe9b
NDM_004378,Rundu,1410,Standard,USSD,Android,877.73,3,Low,DEV_0004378,2c7a94fc8e99edd2
NDM_004379,Windhoek,902,Standard,Web,Android,292.31,3,Low,DEV_0004379,58be7b3b9c33a787
NDM_004380,Windhoek,818,Business,Web,Android,1232.46,2,Medium,DEV_0004380,adfb8f118764b783
NDM_004381,Walvis Bay,690,Standard,USSD,Android,2122.43,4,High,DEV_0004381,4eb1195728bdea28
NDM_004382,Windhoek,101,Standard,USSD,Android,349.81,5,Medium,DEV_0004382,3b2331f92332f775
NDM_004383,Swakopmund,3544,Standard,USSD,Android,707.63,5,Low,DEV_0004383,16bf7125fe779c7f
NDM_004384,Windhoek,566,Standard,USSD,iOS,172.6,4,Low,DEV_0004384,ae4952007862dc63
NDM_004385,Walvis Bay,51,Standard,USSD,Android,312.01,2,Low,DEV_0004385,abbb2234fcec86b0
NDM_004386,Walvis Bay,1233,Standard,Web,Android,905.62,5,High,DEV_0004386,793ff1d65573ff7d
NDM_004387,Oshakati,3230,Standard,USSD,Android,624.02,6,Low,DEV_0004387,6cedb5a52035741b
NDM_004388,Walvis Bay,3558,Premium,Mobile_App,Android,599.21,2,Low,DEV_0004388,08184243f6e842d1
NDM_004389,Swakopmund,2697,Standard,USSD,Android,473.75,2,Low,DEV_0004389,68058f57a5e60c1b
NDM_004390,Walvis Bay,495,Standard,USSD,Android,852.25,3,Medium,DEV_0004390,ceb0866e651ab09e
NDM_004391,Oshakati,1672,Standard,USSD,iOS,550.71,2,Low,DEV_0004391,803a55c7b6d4c7da
NDM_004392,Windhoek,1199,Standard,Web,Android,297.07,3,Low,DEV_0004392,65c2ed0121d97065
NDM_004393,Swakopmund,1876,Standard,USSD,Android,1607.38,6,Low,DEV_0004393,37277e11eedcfeaa
NDM_004394,Keetmanshoop,2283,Premium,USSD,Android,509.11,5,Medium,DEV_0004394,d148465ca594967c
NDM_004395,Rundu,1688,Standard,Web,Android,195.35,3,Low,DEV_0004395,478513bf88ead94f
NDM_004396,Walvis Bay,2464,Standard,USSD,Android,990.72,2,Low,DEV_0004396,0804fca9bad2f05f
NDM_004397,Oshakati,3396,Standard,USSD,Android,148.78,3,Low,DEV_0004397,ed5312e8e42118ff
NDM_004398,Swakopmund,654,Standard,USSD,Android,137.25,3,Low,DEV_0004398,6e489a2aca806598
NDM_004399,Windhoek,2043,Premium,USSD,Android,464.98,5,Low,DEV_0004399,990deeea8d0029c4
NDM_004400,Windhoek,1724,Standard,USSD,Android,403.49,3,Low,DEV_0004400,6a8194069eb1d28b
NDM_004401,Rundu,2825,Standard,Mobile_App,Android,692.88,3,Low,DEV_0004401,9961f4a589cd48ba
NDM_004402,Rundu,422,Standard,USSD,Android,980.64,2,High,DEV_0004402,4136d8a95714c0ef
NDM_004403,Windhoek,2836,Standard,USSD,Android,1493.12,1,Low,DEV_0004403,f244521a56050d13
NDM_004404,Walvis Bay,47,Standard,Web,Android,691.36,3,Low,DEV_0004404,afb380cf97156f14
NDM_004405,Windhoek,2190,Premium,USSD,Android,576.27,5,Low,DEV_0004405,2d26e3087b824a8e
NDM_004406,Windhoek,2167,Premium,USSD,iOS,1145.74,1,Medium,DEV_0004406,d3a6b8f9d2dfd9de
